,id,port_from,port_to,kg,lat_from,lon_from,lat_to,lon_to,date
264,581131,Danzig,Amsterdam,65.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1729-05-17 00:00:00
265,583196,Danzig,Amsterdam,127.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1715-09-15 00:00:00
266,583229,Danzig,Amsterdam,132.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1716-11-12 00:00:00
267,583273,Konigsberg,Amsterdam,75.0,54.710128,20.5105838,52.3727598,4.8936041,1727-04-26 00:00:00
268,583319,Danzig,Amsterdam,175.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1716-11-12 00:00:00
269,584183,Danzig,Amsterdam,35.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1730-09-08 00:00:00
270,584821,Danzig,Ramsgate,15.0,54.36119285,18.62860883362069,51.3334726,1.4196476,1714-06-29 00:00:00
271,585280,Danzig,Amsterdam,40.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1749-11-18 00:00:00
272,585877,Danzig,London,80.0,54.36119285,18.62860883362069,51.5073219,-0.1276474,1714-08-20 00:00:00
273,587150,Danzig,Newcastle,125.0,54.36119285,18.62860883362069,54.9738474,-1.6131572,1716-11-10 00:00:00
274,591058,Danzig,London,50.0,54.36119285,18.62860883362069,51.5073219,-0.1276474,1714-11-17 00:00:00
275,591353,Danzig,Amsterdam,800.38,54.36119285,18.62860883362069,52.3727598,4.8936041,1730-09-28 00:00:00
276,591466,Danzig,Amsterdam,45.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1730-10-03 00:00:00
277,592859,Danzig,Amsterdam,72.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1728-10-30 00:00:00
278,593338,Danzig,Amsterdam,170.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1728-09-16 00:00:00
279,595352,Danzig,Topsham,83.5,54.36119285,18.62860883362069,50.6850732,-3.4658063,1722-09-02 00:00:00
280,596255,Danzig,Amsterdam,97.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1728-05-11 00:00:00
281,597444,Danzig,Amsterdam,50.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1728-06-15 00:00:00
282,597879,Danzig,Amsterdam,75.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1703-09-20 00:00:00
283,598142,Danzig,Amsterdam,75.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1703-09-24 00:00:00
284,600388,Danzig,Amsterdam,27.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1714-07-29 00:00:00
285,600588,Danzig,London,85.0,54.36119285,18.62860883362069,51.5073219,-0.1276474,1713-06-01 00:00:00
286,601003,Danzig,Amsterdam,159.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1715-09-14 00:00:00
287,601559,Danzig,Amsterdam,124.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1715-09-14 00:00:00
288,601854,Danzig,Amsterdam,66.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1730-11-01 00:00:00
289,603113,Danzig,Newcastle,20.0,54.36119285,18.62860883362069,54.9738474,-1.6131572,1715-09-15 00:00:00
290,604721,Danzig,Amsterdam,376.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1715-10-01 00:00:00
291,605062,Danzig,Amsterdam,160.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1705-08-24 00:00:00
292,605442,Danzig,London,100.0,54.36119285,18.62860883362069,51.5073219,-0.1276474,1704-10-22 00:00:00
293,607547,Danzig,Amsterdam,97.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1728-08-28 00:00:00
294,608353,Danzig,Amsterdam,12.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1713-04-24 00:00:00
295,608905,Danzig,London,90.0,54.36119285,18.62860883362069,51.5073219,-0.1276474,1719-11-03 00:00:00
296,609079,Danzig,Amsterdam,75.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1703-09-30 00:00:00
297,609119,Danzig,Amsterdam,17.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1704-05-22 00:00:00
298,609546,Danzig,Amsterdam,132.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1713-07-03 00:00:00
299,610024,Danzig,Amsterdam,137.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1713-07-14 00:00:00
300,610116,Danzig,Amsterdam,55.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1710-11-06 00:00:00
301,610562,Danzig,Amsterdam,40.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1706-07-02 00:00:00
302,610727,Danzig,Amsterdam,120.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1705-09-25 00:00:00
303,610908,Danzig,Amsterdam,145.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1705-10-14 00:00:00
304,611032,Danzig,Amsterdam,20.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1706-09-18 00:00:00
305,612245,Konigsberg,Amsterdam,30.0,54.710128,20.5105838,52.3727598,4.8936041,1717-11-07 00:00:00
