"id_doorvaart";"regel";"van";"naar";"maat";"aantal";"soort";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"maat_alt";"aantal_alt";"hulp"
"673973";"1";"Dantzig";"Amsterd.";"Lester";"60";"Huede";"Daler";"60";"";"";"";"";"";"";"Huede a 1 Dr"
"673973";"2";"Dantzig";"Amsterd.";"Lester";"119";"Rug";"Daler";"59 1/2";"";"";"";"";"";"";"Rug a 1/2 Dr."
"673973";"3";"Dantzig";"Amsterd.";"Skippund";"28 1/4";"Wox";"Daler";"21";"Skilling";"9";"";"";"";"";"Wox a 3 Ort"
"673973";"4";"Dantzig";"Amsterd.";"Pund";"330";"Bernsteen";"Daler";"8";"Skilling";"12";"";"";"";"";"Bernsteen a 30 - 3 Ort"
"673973";"5";"Dantzig";"Amsterd.";"Skippund";"100";"Uld";"Daler";"18";"Skilling";"12";"";"";"";"";"Uld a 4 - 3 Ort"
"673973";"6";"Dantzig";"Amsterd.";"-";"1/2 C";"Pipenstafver";"Skilling";"18";"";"";"";"";"";"";""
"673973";"7";"Dantzig";"Amsterd.";"Stk.";"250";"Crac. lerrit";"Daler";"4";"";"";"";"";"";"";"Crac. lerrit a 40 - 2 1/2 Ort"
"673973";"8";"Dantzig";"Amsterd.";"Lester";"1";"Vedaske";"Skilling";"12";"";"";"";"";"";"";""
"673973";"9";"Dantzig";"Amsterd.";"Dr.";"1300";"Kiøbmanskab";"Daler";"8 1/2";"Skilling";"6";"";"";"";"";""
"674103";"1";"Dantzig";"Amster.";"Lester";"58";"Weede";"Daler";"58";"";"";"";"";"";"";"Weede a 1 Dr."
"674103";"2";"Dantzig";"Amster.";"Lester";"60";"Roug";"Daler";"30";"";"";"";"";"";"";"Roug a 1/2 Dr."
"674103";"3";"Dantzig";"Amster.";"Skippund";"21";"Wox";"Daler";"15 1/2";"Skilling";"12";"";"";"";"";"Wox a 3 Ort"
"674103";"4";"Dantzig";"Amster.";"Lester";"16";"Weedasche";"Daler";"4";"";"";"";"";"";"";"Weedasche a 1 Ort"
"674103";"5";"Dantzig";"Amster.";"Pund";"120";"Bernsteen";"Daler";"3";"";"";"";"";"";"";"Bernsteen a 30 Pund - 3 Ort"
"674103";"6";"Dantzig";"Amster.";"Skippund";"4";"Uld";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"674148";"1";"Dantzig";"Amsterd.";"Lester";"111";"Rug";"Daler";"55 1/2";"";"";"";"";"";"";"Rug a 1/2 Dr."
"674148";"2";"Dantzig";"Amsterd.";"-";"C";"Pipenstafver";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"674148";"3";"Dantzig";"Amsterd.";"Skippund";"28";"Uld";"Daler";"5";"Skilling";"12";"";"";"";"";"Uld a 4 - 3 Ort"
"674148";"4";"Dantzig";"Amsterd.";"Lester";"4";"Vedaske";"Daler";"1";"";"";"";"";"";"";"Vedaske a 1 Ort"
"674148";"5";"Dantzig";"Amsterd.";"Pund";"330";"Bernsteen";"Daler";"8";"Skilling";"12";"";"";"";"";"Bernsteen a 30 - 3 Ort"
"674169";"1";"Dantzig";"Amster.";"Lester";"182";"Roug og biug";"Daler";"91";"";"";"";"";"";"";"Roug og biug a 1/2 Dr."
"674169";"2";"Dantzig";"Amster.";"Skippund";"20";"Uld";"Daler";"3 1/2";"Skilling";"12";"";"";"";"";"Uld 4 Skippund 3 Ort"
"674169";"3";"Dantzig";"Amster.";"Skippund";"12";"Humble";"Daler";"1 1/2";"";"";"";"";"";"";"Humble 6 Skippund 3 Ort"
"674169";"4";"Dantzig";"Amster.";"Degger";"18";"Cardewom";"Daler";"2";"Skilling";"12";"";"";"";"";"Cardewom 6 Degger 3 Ort"
"674169";"5";"Dantzig";"Amster.";"Skippund";"19";"Wox";"Daler";"14";"Skilling";"12";"";"";"";"";"Wox a 3 Ort"
"674169";"6";"Dantzig";"Amster.";"Pund";"30";"Bernsten";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"674179";"1";"Dantzig";"Amsterd.";"Lester";"93";"Rug";"Daler";"46 1/2";"";"";"";"";"";"";"Rug a 1/2 Dr."
"674179";"2";"Dantzig";"Amsterd.";"-";"C";"Pipenstafver";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"674179";"3";"Dantzig";"Amsterd.";"Pund";"60";"Bernsteen";"Daler";"1 1/2";"";"";"";"";"";"";"Bernsteen a 30 - 3 Ort"
"674261";"1";"Dantzig";"Amsterd.";"Skippund";"5";"Uld";"Daler";"1";"";"";"";"";"";"";""
"674261";"2";"Dantzig";"Amsterd.";"Læster";"55";"Huede";"Daler";"55";"";"";"";"";"";"";"Huede a 1 Rd."
"674261";"3";"Dantzig";"Amsterd.";"Læster";"74";"Rug";"Daler";"37";"";"";"";"";"";"";"Rug a 1/2 Rd."
"674261";"4";"Dantzig";"Amsterd.";"Deger";"15";"Salte huder";"Daler";"1 1/2";"Skilling";"18";"";"";"";"";"Salte huder a 6 - 3 Ort."
"674261";"5";"Dantzig";"Amsterd.";"Centner";"51";"Staal";"Daler";"4";"Skilling";"12";"";"";"";"";"Staal a 4 skl."
"674261";"6";"Dantzig";"Amsterd.";"Stk.";"150";"Crac.lerred";"Daler";"2";"Skilling";"18";"";"";"";"";"Crac.lerred a 40 - 2 1/2 Ort"
"674261";"7";"Dantzig";"Amsterd.";"Læster";"5";"Vedaske";"Daler";"1";"Skilling";"12";"";"";"";"";"Vedaske a 1 Ort."
"674261";"8";"Dantzig";"Amsterd.";"Pund";"160";"Barnsteen";"Daler";"4";"";"";"";"";"";"";"Barnsteen a 30 - 3 Ort."
"674261";"9";"Dantzig";"Amsterd.";"Skippund";"4";"Fiære";"Daler";"1/2";"";"";"";"";"";"";""
"674559";"1";"Dantzig";"Amstdr.";"Lester";"34";"Weede";"Daler";"34";"";"";"";"";"";"";"Weede w. 1 Dr."
"674559";"2";"Dantzig";"Amstdr.";"Lester";"158";"Roug og biug";"Daler";"79";"";"";"";"";"";"";"Roug og biug a 1/2 Dr."
"674559";"3";"Dantzig";"Amstdr.";"Skippund";"16";"Uld";"Daler";"3";"";"";"";"";"";"";"Uld 4 Skippund 3 Ort"
"674559";"4";"Dantzig";"Amstdr.";"Skippund";"14";"Wox";"Daler";"10 1/2";"";"";"";"";"";"";"Wox a 3 Ort"
"674559";"5";"Dantzig";"Amstdr.";"Degger";"60";"Tørre huder";"Daler";"4 1/2";"";"";"";"";"";"";"Tørre huder 11 Deg. 3 Ort"
"674559";"6";"Dantzig";"Amstdr.";"Lester";"4";"Weedashe";"Daler";"1";"";"";"";"";"";"";"Weedashe a 1 Ort"
"674559";"7";"Dantzig";"Amstdr.";"Pund";"150";"Bernsten";"Daler";"3 1/2";"Skilling";"12";"";"";"";"";"Bernsten 30 Pund 3 Ort"
"674559";"8";"Dantzig";"Amstdr.";"Centner";"48";"Staahl";"Daler";"4";"";"";"";"";"";"";"Staahl 6 Centn. 1/2 Dr."
"674559";"9";"Dantzig";"Amstdr.";"Dr.";"100";"Kiøbenschab.";"Daler";"1/2";"Skilling";"6";"";"";"";"";""
"674622";"1";"Dantzig";"Amstdr.";"Lester";"150";"Weede";"Daler";"150";"";"";"";"";"";"";"Weede a 1 Dr."
"674622";"2";"Dantzig";"Amstdr.";"Lester";"35";"Roug";"Daler";"17 1/2";"";"";"";"";"";"";"Roug a 1/2 Dr."
"674622";"3";"Dantzig";"Amstdr.";"Skippund";"44";"Uld";"Daler";"8";"Skilling";"12";"";"";"";"";"Uld 4 Skippund 3 Ort"
"674622";"4";"Dantzig";"Amstdr.";"Skippund";"28";"Wox";"Daler";"21";"";"";"";"";"";"";"Wox a 3 Ort"
"674622";"5";"Dantzig";"Amstdr.";"Pund";"240";"Bernsten";"Daler";"6";"";"";"";"";"";"";"Bernsten 30 Pund 3 Ort"
"674622";"6";"Dantzig";"Amstdr.";"Lester";"10";"Weedashe";"Daler";"2 1/2";"";"";"";"";"";"";"Weedashe a 1 Ort"
"674622";"7";"Dantzig";"Amstdr.";"Skippund";"6";"Fier";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"674622";"8";"Dantzig";"Amstdr.";"Lest";"1 1/2";"3 Bantz hoer";"Daler";"1 1/2";"";"";"";"";"";"";""
"675052";"1";"Dantzig";"Amster.";"Lester";"42";"Weede";"Daler";"42";"";"";"";"";"";"";"Weede a 1 Dr."
"675052";"2";"Dantzig";"Amster.";"Lester";"60";"Roug";"Daler";"30";"";"";"";"";"";"";"Roug a 1/2 Dr."
"675052";"3";"Dantzig";"Amster.";"Skippund";"6";"Wox";"Daler";"4 1/2";"";"";"";"";"";"";"Wox a 3 Ort"
"675052";"4";"Dantzig";"Amster.";"Skippund";"60";"Bernsteen";"Daler";"1 1/2";"";"";"";"";"";"";"Bernsteen a 30 Pund - 3 Ort"
"675052";"5";"Dantzig";"Amster.";"Skippund";"6";"Fier";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"675052";"6";"Dantzig";"Amster.";"Stk.";"720";"Krakausk lerit";"Daler";"11";"Skilling";"12";"";"";"";"";"Krakausk lerit a 40 Stk. - 2 1/2 Ort"
"675052";"7";"Dantzig";"Amster.";"Skippund";"12";"Uld";"Daler";"2";"Skilling";"12";"";"";"";"";"Uld a 4 Skippund - 3 Ort"
"675052";"8";"Dantzig";"Amster.";"Lester";"12";"Weedasche";"Daler";"3";"";"";"";"";"";"";"Weedasche a 1 Ort"
"675052";"9";"Dantzig";"Amster.";"Centner";"162";"Staahl";"Daler";"13 1/2";"";"";"";"";"";"";"Staahl a 6 Cent - 1/2 Dr."
"675052";"10";"Dantzig";"Amster.";"Dr.";"600";"Kiøbenschab";"Daler";"3 1/2";"Skilling";"12";"";"";"";"";"Kiøbenschab a 100 Dr. - 2 1/2 Ort"
"675347";"1";"Dantz.";"Amstdr.";"Lester";"71";"Weede";"Daler";"71";"";"";"";"";"";"";"Weede a 1 Dr."
"675347";"2";"Dantz.";"Amstdr.";"Lester";"78";"Roug";"Daler";"39";"";"";"";"";"";"";"Roug a 1/2 Dr."
"675347";"3";"Dantz.";"Amstdr.";"Lester";"18";"Bogweede";"Daler";"4 1/2";"";"";"";"";"";"";"Bogweede a 1 Ort"
"675347";"4";"Dantz.";"Amstdr.";"Pund";"30";"Bernsten";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"675773";"1";"Dantzig";"Amst.";"Lester";"56";"Huede";"Daler";"56";"";"";"";"";"";"";"Huede a 1 Rd."
"675773";"2";"Dantzig";"Amst.";"Lester";"142";"Roug";"Daler";"71";"";"";"";"";"";"";"Roug a 1/2 Rd."
"675773";"3";"Dantzig";"Amst.";"Lester";"3";"Hersegryn";"Daler";"1 1/2";"Skilling";"18";"";"";"";"";"Hersegryn a 2 1/2 Ort"
"675773";"4";"Dantzig";"Amst.";"Skippund";"6";"Uld";"Daler";"1";"Skilling";"6";"";"";"";"";"Uld a 4 Ship 3 Ort."
"675773";"5";"Dantzig";"Amst.";"Lester";"11";"Vedashe";"Daler";"2 1/2";"Skilling";"12";"";"";"";"";"Vedashe a 1 Ort."
"675773";"6";"Dantzig";"Amst.";"Pund";"30";"Bernsteen";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"675773";"7";"Dantzig";"Amst.";"Stk.";"160";"Krakoushlert";"Daler";"2 1/2";"";"";"";"";"";"";"Krakoushlert a 40 Ste. 2 1/2 Ort."
"676049";"1";"Dantzig";"Amsterd.";"Lester";"15";"Huede";"Daler";"15";"";"";"";"";"";"";"Huede a 1 Rd."
"676049";"2";"Dantzig";"Amsterd.";"Lester";"65";"Rug";"Daler";"32 1/2";"";"";"";"";"";"";"Rug a 1/2 Dr."
"676049";"3";"Dantzig";"Amsterd.";"Lester";"29";"Boghuede";"Daler";"7";"Skilling";"12";"";"";"";"";"Boghuede a 1 Ort"
"676049";"4";"Dantzig";"Amsterd.";"Skippund";"6";"Fiere";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"676049";"5";"Dantzig";"Amsterd.";"Pund";"240";"Barnsteen";"Daler";"6";"";"";"";"";"";"";"Barnsteen a 30 - 3 Ort."
"676049";"6";"Dantzig";"Amsterd.";"Stk.";"1200";"Crac.lerred";"Daler";"18 1/2";"Skilling";"12";"";"";"";"";"Crac.lerred a 40 - 2 1/2 Ort"
"676049";"7";"Dantzig";"Amsterd.";"Fade";"3";"Canarifroe";"Skilling";"18";"";"";"";"";"";"";""
"676049";"8";"Dantzig";"Amsterd.";"Skippund";"8";"Uld";"Daler";"1 1/2";"";"";"";"";"";"";"Uld a 4-3 Ort"
"676049";"9";"Dantzig";"Amsterd.";"Deger";"14";"Salte huder";"Daler";"1 1/2";"Skilling";"12";"";"";"";"";"Salte huder a 6-3 Ort"
"676049";"10";"Dantzig";"Amsterd.";"Lester";"48";"Vedasche";"Daler";"12";"";"";"";"";"";"";"Vedasche a 1 Ort"
"676049";"11";"Dantzig";"Amsterd.";"Centner";"50";"Staal";"Daler";"4";"Skilling";"8";"";"";"";"";"Staal a 4 skl."
"676049";"12";"Dantzig";"Amsterd.";"Lest.";"1";"Hørfroe";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"676049";"13";"Dantzig";"Amsterd.";"Lester";"4 1/2";"Tiere";"Daler";"1 1/2";"Skilling";"9";"";"";"";"";"Tiere a 18 Sk."
"676049";"14";"Dantzig";"Amsterd.";"Dr.";"1550";"Kiøbmanschab";"Daler";"9 1/2";"Skilling";"9";"";"";"";"";"Kiøbmanschab a 100 2 1/2 Ort"
"676637";"1";"Dantzig";"Amstdr.";"Lester";"20";"Weede";"Daler";"20";"";"";"";"";"";"";"Weede a 1 Dr."
"676637";"2";"Dantzig";"Amstdr.";"Lester";"170";"Roug og biug";"Daler";"85";"";"";"";"";"";"";"Roug og biug a 1/2 Dr."
"676637";"3";"Dantzig";"Amstdr.";"Lester";"8";"Weedashe";"Daler";"2";"";"";"";"";"";"";"Weedashe a 1 Ort"
"676637";"4";"Dantzig";"Amstdr.";"Skippund";"12";"Wox";"Daler";"9";"";"";"";"";"";"";"Wox a 3 Ort"
"676637";"5";"Dantzig";"Amstdr.";"Degger";"60";"Tørre hudder";"Daler";"4 1/2";"";"";"";"";"";"";"Tørre hudder 10 Deg. 3 Ort"
"676637";"6";"Dantzig";"Amstdr.";"Pund";"60";"Bernsten";"Daler";"1 1/2";"";"";"";"";"";"";"Bernsten 30 Pund 3 Ort"
"677063";"1";"Dantzig";"Amstdr.";"Lester";"48";"Weede";"Daler";"48";"";"";"";"";"";"";"Weede a 1 Dr."
"677063";"2";"Dantzig";"Amstdr.";"Lester";"130";"Roug";"Daler";"65";"";"";"";"";"";"";"Roug a 1/2 Dr."
"677063";"3";"Dantzig";"Amstdr.";"Lester";"16";"Bogweede";"Daler";"4";"";"";"";"";"";"";"Bogweede a 1 Ort"
"677063";"4";"Dantzig";"Amstdr.";"Lester";"4";"Hørssen gryn";"Daler";"2 1/2";"";"";"";"";"";"";"Hørssen gryn a 2 1/2 Ort"
"677063";"5";"Dantzig";"Amstdr.";"Pund";"60";"Bernsten";"Daler";"1 1/2";"";"";"";"";"";"";"Bernsten 30 Pund 3 Ort"
"677063";"6";"Dantzig";"Amstdr.";"Skippund";"20";"Wox";"Daler";"15";"";"";"";"";"";"";"Wox a 3 Ort"
"677063";"7";"Dantzig";"Amstdr.";"Lester";"2";"Weedashe";"Daler";"1/2";"";"";"";"";"";"";"Weedashe a 1 Ort"
"677063";"8";"Dantzig";"Amstdr.";"Skippund";"72";"Uld";"Daler";"13 1/2";"";"";"";"";"";"";"Uld 4 Skippund 3 Ort"
"677142";"1";"Dantzig";"Lunden";"Skoeck";"5";"Ege plancker";"Daler";"5";"";"";"";"";"";"";"Ege plancker a 1 Dr."
"677142";"2";"Dantzig";"Lunden";"Hunder";"2 1/2";"Pipenstafner";"Daler";"1 1/2";"Skilling";"18";"";"";"";"";"Pipenstafner a 3 Ort"
"677142";"3";"Dantzig";"Lunden";"Skoeck";"6";"Prydshe dehler";"Daler";"4 1/2";"";"";"";"";"";"";"Prydshe dehler a 3 Ort"
"677142";"4";"Dantzig";"Lunden";"Pund";"30";"Bernsteen";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"677142";"5";"Dantzig";"Lunden";"Skoeck";"4";"Ahrer";"Daler";"1";"";"";"";"";"";"";"Ahrer a 1 Ort"
"678184";"1";"Dantsig";"Amst.";"Lester";"116";"Huede";"Daler";"116";"";"";"";"";"";"";"Huede a 1 Rd."
"678184";"2";"Dantsig";"Amst.";"Lester";"90";"Roug";"Daler";"45";"";"";"";"";"";"";"Roug a 1/2 Rd."
"678184";"3";"Dantsig";"Amst.";"Skippund";"17";"Vox";"Daler";"12 1/2";"Skilling";"12";"";"";"";"";"Vox a 3 Ort."
"678184";"4";"Dantsig";"Amst.";"Lester";"8";"Vedashe";"Daler";"2";"";"";"";"";"";"";"Vedashe a 1 Ort."
"678184";"5";"Dantsig";"Amst.";"Pund";"4000";"Antimonium";"Daler";"2 1/2";"";"";"";"";"";"";"Antimonium a 1000 Pund 2 1/2 Ort."
"678184";"6";"Dantsig";"Amst.";"Cent.";"36";"Stahl";"Daler";"3";"";"";"";"";"";"";"Stahl a 6 Cent. 2 Ort."
"678184";"7";"Dantsig";"Amst.";"Skippund";"24";"Uld";"Daler";"4 1/2";"";"";"";"";"";"";"Uld a 4 Ship. 3 Ort."
"678184";"8";"Dantsig";"Amst.";"Pund";"90";"Bernsteen";"Daler";"2";"Skilling";"12";"";"";"";"";"Bernsteen a 30 Pund 3 Ort."
"678184";"9";"Dantsig";"Amst.";"Rd.";"120";"Kiøbenschab";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"678382";"1";"Dantz.";"Amstr.";"Lester";"95";"Weede";"Daler";"95";"";"";"";"";"";"";"Weede a 1 Dr."
"678382";"2";"Dantz.";"Amstr.";"Lester";"60";"Roug";"Daler";"30";"";"";"";"";"";"";"Roug a 1/2 Dr."
"678382";"3";"Dantz.";"Amstr.";"Lester";"20";"Bogweede";"Daler";"5";"";"";"";"";"";"";"Bogweede a 1 Ort"
"678382";"4";"Dantz.";"Amstr.";"Skippund";"18";"Wox";"Daler";"13 1/2";"";"";"";"";"";"";"Wox a 3 Ort"
"678382";"5";"Dantz.";"Amstr.";"Degger";"18";"Cardwan";"Daler";"2";"Skilling";"12";"";"";"";"";"Cardwan 6 Deg. 3 Ort"
"678382";"6";"Dantz.";"Amstr.";"Stk.";"200";"Krakauss lerit";"Daler";"3";"Skilling";"6";"";"";"";"";"Krakauss lerit 40 Str. 2 1/2 Ort"
"678382";"7";"Dantz.";"Amstr.";"Skippund";"6";"Fier";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"678382";"8";"Dantz.";"Amstr.";"Skippund";"72";"Uld";"Daler";"13 1/2";"";"";"";"";"";"";"Uld 4 Skippund 3 Ort"
"678382";"9";"Dantz.";"Amstr.";"Pund";"330";"Bernsten";"Daler";"8";"Skilling";"12";"";"";"";"";"Bernsten 30 Pund 3 Ort"
"678382";"10";"Dantz.";"Amstr.";"Dr.";"200";"Kiøbenschab";"Daler";"1";"Skilling";"12";"";"";"";"";"Kiøbenschab 100 Dr. 2 1/2 Ort"
"678382";"11";"Dantz.";"Amstr.";"Lester";"2";"Støer";"Daler";"2 1/2";"";"";"";"";"";"";"Støer a 5 Ort"
"678403";"1";"Dantzig";"Amstr.";"Lester";"159";"Roug og biug";"Daler";"79 1/2";"";"";"";"";"";"";"Roug og biug a 1/2 Dr."
"678403";"2";"Dantzig";"Amstr.";"Lester";"13";"Weede";"Daler";"13";"";"";"";"";"";"";"Weede a 1 Dr."
"678403";"3";"Dantzig";"Amstr.";"Lester";"2";"Herssen gryn";"Daler";"1";"Skilling";"12";"";"";"";"";"Herssen gryn a 2 1/2 Ort"
"678403";"4";"Dantzig";"Amstr.";"Skippund";"10";"Wox";"Daler";"7 1/2";"";"";"";"";"";"";"Wox a  3 Ort"
"678403";"5";"Dantzig";"Amstr.";"Deger";"6";"Cardwan";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"678403";"6";"Dantzig";"Amstr.";"Pund";"330";"Bernsten";"Daler";"8";"Skilling";"12";"";"";"";"";"Bernsten 30 Pund 3 Ort"
"678403";"7";"Dantzig";"Amstr.";"Skippund";"60";"Uld";"Daler";"11";"Skilling";"12";"";"";"";"";"Uld 4 Skippund 3 Ort"
"678403";"8";"Dantzig";"Amstr.";"Lester";"2";"Weedashe";"Daler";"1/2";"";"";"";"";"";"";"Weedashe a 1 Ort"
"678422";"1";"Dantzig";"Amstr.";"Lester";"28";"Weede";"Daler";"28";"";"";"";"";"";"";"Weede a 1 Dr."
"678422";"2";"Dantzig";"Amstr.";"Lester";"76";"Roug";"Daler";"38";"";"";"";"";"";"";"Roug a 1/2 Dr."
"678422";"3";"Dantzig";"Amstr.";"Lester";"28";"Bogweede";"Daler";"7";"";"";"";"";"";"";"Bogweede a 1 Ort"
"678422";"4";"Dantzig";"Amstr.";"Skippund";"60";"Uld";"Daler";"11";"Skilling";"12";"";"";"";"";"Uld 4 Skippund 3 Ort"
"678422";"5";"Dantzig";"Amstr.";"Skippund";"5";"Wox";"Daler";"3 1/2";"Skilling";"12";"";"";"";"";"Wox a 3 Ort"
"678422";"6";"Dantzig";"Amstr.";"Pund";"150";"Bernsten";"Daler";"3 1/2";"Skilling";"12";"";"";"";"";"Bernsten 30 Pund 3 Ort"
"678422";"7";"Dantzig";"Amstr.";"Lester";"2";"Herssen gryn";"Daler";"1";"Skilling";"12";"";"";"";"";"Herssen gryn a 2 1/2 Ort"
"678503";"1";"Dantzig";"Amstr.";"Lester";"41";"Weede";"Daler";"41";"";"";"";"";"";"";"Weede a 1 Dr."
"678503";"2";"Dantzig";"Amstr.";"Lester";"86";"Roug";"Daler";"43";"";"";"";"";"";"";"Roug a 1/2 Dr."
"678503";"3";"Dantzig";"Amstr.";"Pund";"120";"Bernsten";"Daler";"3";"";"";"";"";"";"";"Bernsten 30 Pund 3 Ort"
"678537";"1";"Dantzig";"Amstr.";"Lester";"55";"Weede";"Daler";"55";"";"";"";"";"";"";"Weede a 1 Dr."
"678537";"2";"Dantzig";"Amstr.";"Lester";"150";"Roug";"Daler";"75";"";"";"";"";"";"";"Roug a 1/2 Dr."
"678537";"3";"Dantzig";"Amstr.";"Skippund";"72";"Uld";"Daler";"13 1/2";"";"";"";"";"";"";"Uld 4 Skippund 3 Ort"
"678537";"4";"Dantzig";"Amstr.";"Deger";"10";"Tørre huder";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"678537";"5";"Dantzig";"Amstr.";"Centner";"60";"Staahl";"Daler";"5";"";"";"";"";"";"";"Staahl 6 Cent. 1/2 Dr."
"678537";"6";"Dantzig";"Amstr.";"Skippund";"22";"Wox";"Daler";"16 1/2";"";"";"";"";"";"";"Wox a 3 Ort"
"678537";"7";"Dantzig";"Amstr.";"Pund";"330";"Bernsten";"Daler";"8";"Skilling";"12";"";"";"";"";"Bernsten 30 Pund 3 Ort"
"678537";"8";"Dantzig";"Amstr.";"Skippund";"12";"Humble";"Daler";"1 1/2";"";"";"";"";"";"";"Humble 6 Skippund 3 Ort"
"678548";"1";"Dantzig";"Amstr.";"Lester";"104";"Weede";"Daler";"104";"";"";"";"";"";"";"Weede a 1 Dr."
"678548";"2";"Dantzig";"Amstr.";"Lester";"92";"Roug";"Daler";"46";"";"";"";"";"";"";"Roug a 1/2 Dr."
"678548";"3";"Dantzig";"Amstr.";"Lester";"8";"Bogweede";"Daler";"2";"";"";"";"";"";"";"Bogweede a 1 Ort"
"678548";"4";"Dantzig";"Amstr.";"Skippund";"12";"Wox";"Daler";"9";"";"";"";"";"";"";"Wox a 3 Ort"
"678548";"5";"Dantzig";"Amstr.";"Pund";"120";"Bernsten";"Daler";"3";"";"";"";"";"";"";"Bernsten 30 Pund 3 Ort"
"678548";"6";"Dantzig";"Amstr.";"Skippund";"40";"Uld";"Daler";"7 1/2";"";"";"";"";"";"";"Uld 4 Skippund 3 Ort"
"678548";"7";"Dantzig";"Amstr.";"Skippund";"18";"Humble";"Daler";"2";"Skilling";"12";"";"";"";"";"Humble 6 Skippund 3 Ort"
"678548";"8";"Dantzig";"Amstr.";"Deger";"10";"Tørre huder";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"678593";"1";"Dantzig";"Amstr.";"Lester";"140";"Roug";"Daler";"70";"";"";"";"";"";"";"Roug a 1/2 Dr."
"678593";"2";"Dantzig";"Amstr.";"Lester";"51";"Weede";"Daler";"51";"";"";"";"";"";"";"Weede a 1 Dr."
"678593";"3";"Dantzig";"Amstr.";"Lester";"8";"Bogweede";"Daler";"2";"";"";"";"";"";"";"Bogweede a 1 Ort"
"678593";"4";"Dantzig";"Amstr.";"Lester";"2";"Herssen gryn";"Daler";"1";"Skilling";"12";"";"";"";"";"Herssen gryn a 2 1/2 Ort"
"678593";"5";"Dantzig";"Amstr.";"Deger";"10";"Tørre huder";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"678593";"6";"Dantzig";"Amstr.";"Skippund";"40";"Uld";"Daler";"7 1/2";"";"";"";"";"";"";"Uld 4 Skippund 3 Ort"
"678593";"7";"Dantzig";"Amstr.";"Lester";"8";"Weedashe";"Daler";"2";"";"";"";"";"";"";"Weedashe a 1 Ort"
"678593";"8";"Dantzig";"Amstr.";"Skippund";"10";"Wox";"Daler";"7 1/2";"";"";"";"";"";"";"Wox a 3 Ort"
"678593";"9";"Dantzig";"Amstr.";"Pund";"120";"Bernsten";"Daler";"3";"";"";"";"";"";"";"Bernsten 30 Pund 3 Ort"
"678700";"1";"Laurwigen";"K.hafn";"-";"2000";"Dehler";"";"";"";"";"";"";"";"";""
"678700";"2";"Laurwigen";"K.hafn";"-";"6000";"Pharis dehler";"";"";"";"";"";"";"";"";""
"678700";"3";"Laurwigen";"K.hafn";"-";"1500";"Barnsten";"";"";"";"";"";"";"";"";""
"679197";"1";"Dantzig";"London";"Stk.";"2820";"Crac. lerrerd";"Daler";"44";"Skilling";"9";"";"";"";"";"Crac. lerrerd a 40-2 1/2 Ort."
"679197";"2";"Dantzig";"London";"Skippund";"740";"Potaske";"Daler";"61 1/2";"Skilling";"8";"";"";"";"";"Potaske a 4 Sk."
"679197";"3";"Dantzig";"London";"Skippund";"10 1/2";"Fiere";"Daler";"1";"Skilling";"15";"";"";"";"";"Fiere a 6 Sk."
"679197";"4";"Dantzig";"London";"Lester";"6";"Beeg";"Daler";"2";"Skilling";"12";"";"";"";"";"Beeg a 18 Sk."
"679197";"5";"Dantzig";"London";"Skock";"2";"Eege plancker";"Daler";"2";"";"";"";"";"";"";"Eege plancker a 1 Dr."
"679197";"6";"Dantzig";"London";"Deger";"12";"Corduan";"Daler";"1 1/2";"";"";"";"";"";"";"Corduan a 6-3 Ort."
"679197";"7";"Dantzig";"London";"Shock";"3";"Klapholt";"Skilling";"3";"";"";"";"";"";"";"Klapholt a 1 Sk."
"679197";"8";"Dantzig";"London";"Pund";"90";"Bernsten";"Daler";"2";"Skilling";"12";"";"";"";"";"Bernsten a 30-3 Ort."
"679197";"9";"Dantzig";"London";"Shock";"4";"Aarer";"Daler";"1";"";"";"";"";"";"";"Aarer a 1 ort."
"679197";"10";"Dantzig";"London";"-";"2/3 C";"Piper stafver";"Daler";"1/2";"Skilling";"3";"";"";"";"";""
"679197";"11";"Dantzig";"London";"Lester";"5 1/4";"Stoer";"Daler";"6 1/2";"Skilling";"16";"";"";"";"";"Stoer a 5 Ort"
"679197";"12";"Dantzig";"London";"Dr.";"9870";"Kiøbmanskab.";"Daler";"61 1/2";"Skilling";"9";"";"";"";"";"Kiøbmanskab. a 100-2 1/2 Ort."
